StoreID,ProductID,SnapshotDate,QuantityOnHand,ReorderLevel,OnOrderQty,LastModifiedDate,SourceSystem
9,39969.0,2025-01-13,94,16,36,2025-01-15,INVENTORY
446,38358.0,2025-01-07,120,21,87,2025-01-08,INVENTORY
616,32957.0,2025-01-21,126,28,49,2025-01-22,INVENTORY
286,30800.0,2025-01-07,209,27,15,2025-01-07,INVENTORY
463,18062.0,2025-01-09,96,39,68,2025-01-09,INVENTORY
451,25401.0,2025-01-06,113,33,72,2025-01-08,INVENTORY
185,46319.0,2025-01-31,82,13,27,2025-01-31,INVENTORY
301,415.0,2025-01-29,93,39,75,2025-02-01,INVENTORY
698,26419.0,2025-01-07,41,15,95,2025-01-08,INVENTORY
330,13759.0,2025-01-05,139,14,39,2025-01-05,INVENTORY
5,23855.0,2025-01-10,210,20,51,2025-01-10,INVENTORY
607,33560.0,2025-01-17,146,32,111,2025-01-19,INVENTORY
154,3034.0,2025-01-01,236,31,76,2025-01-03,INVENTORY
618,28976.0,2025-01-12,177,36,36,2025-01-12,INVENTORY
448,8348.0,2025-01-29,204,21,119,2025-02-01,INVENTORY
749,43418.0,2025-01-31,237,23,103,2025-02-03,INVENTORY
27,44334.0,2025-01-05,228,30,96,2025-01-05,INVENTORY
748,35189.0,2025-01-05,161,29,27,2025-01-08,INVENTORY
228,48789.0,2025-01-13,48,39,32,2025-01-13,INVENTORY
233,30386.0,2025-01-25,60,32,66,2025-01-26,INVENTORY
63,9604.0,2025-01-16,79,39,89,2025-01-17,INVENTORY
207,27975.0,2025-01-19,1,25,92,2025-01-19,INVENTORY
611,8046.0,2025-01-17,131,29,112,2025-01-17,INVENTORY
768,5788.0,2025-01-03,30,42,99,2025-01-04,INVENTORY
197,41725.0,2025-01-17,14,37,100,2025-01-17,INVENTORY
355,4986.0,2025-01-16,168,15,49,2025-01-19,INVENTORY
647,44293.0,2025-01-16,218,25,77,2025-01-18,INVENTORY
603,18143.0,2025-01-26,149,40,92,2025-01-27,INVENTORY
671,38179.0,2025-01-31,217,13,54,2025-02-01,INVENTORY
189,44463.0,2025-01-19,166,6,31,2025-01-19,INVENTORY
502,44225.0,2025-01-06,204,17,28,2025-01-07,INVENTORY
676,44770.0,2025-01-16,116,35,67,2025-01-17,INVENTORY
487,16216.0,2025-01-22,162,29,93,2025-01-25,INVENTORY
605,9762.0,2025-01-01,59,35,98,2025-01-03,INVENTORY
256,47328.0,2025-01-06,161,15,14,2025-01-07,INVENTORY
563,21488.0,2025-01-18,135,39,7,2025-01-19,INVENTORY
89,22559.0,2025-01-09,168,15,53,2025-01-10,INVENTORY
372,13887.0,2025-01-07,142,16,8,2025-01-08,INVENTORY
321,1415.0,2025-01-16,8,10,21,2025-01-16,INVENTORY
12,18038.0,2025-01-15,105,6,19,2025-01-17,INVENTORY
213,48583.0,2025-01-12,65,7,65,2025-01-12,INVENTORY
247,40412.0,2025-01-20,232,42,17,2025-01-23,INVENTORY
767,38655.0,2025-01-26,68,10,93,2025-01-26,INVENTORY
714,18886.0,2025-01-05,147,29,41,2025-01-05,INVENTORY
4,19234.0,2025-01-02,90,26,85,2025-01-05,INVENTORY
132,16332.0,2025-01-01,74,30,47,2025-01-03,INVENTORY
634,27244.0,2025-01-13,123,5,95,2025-01-14,INVENTORY
251,45019.0,2025-01-31,131,36,110,2025-02-02,INVENTORY
440,4884.0,2025-01-21,77,11,17,2025-01-22,INVENTORY
557,31834.0,2025-01-24,213,24,99,2025-01-26,INVENTORY
533,11982.0,2025-01-16,145,12,45,2025-01-16,INVENTORY
642,7936.0,2025-01-02,242,42,110,2025-01-03,INVENTORY
318,14058.0,2025-01-08,171,30,44,2025-01-08,INVENTORY
384,14136.0,2025-01-09,195,25,68,2025-01-10,INVENTORY
731,39494.0,2025-01-29,51,40,103,2025-01-31,INVENTORY
454,16178.0,2025-01-02,8,34,99,2025-01-05,INVENTORY
731,5051.0,2025-01-30,189,11,22,2025-01-30,INVENTORY
323,29860.0,2025-01-07,182,37,54,2025-01-09,INVENTORY
744,29198.0,2025-01-22,56,37,116,2025-01-23,INVENTORY
647,32594.0,2025-01-23,236,8,22,2025-01-25,INVENTORY
363,23381.0,2025-01-10,112,12,8,2025-01-11,INVENTORY
158,21917.0,2025-01-05,9,36,104,2025-01-06,INVENTORY
754,5254.0,2025-01-25,249,12,53,2025-01-27,INVENTORY
796,16648.0,2025-01-23,207,30,15,2025-01-23,INVENTORY
530,14621.0,2025-01-19,217,31,118,2025-01-22,INVENTORY
241,13593.0,2025-01-23,82,31,74,2025-01-25,INVENTORY
709,8621.0,2025-01-01,216,13,14,2025-01-01,INVENTORY
636,8324.0,2025-01-21,183,26,47,2025-01-24,INVENTORY
690,37734.0,2025-01-21,189,35,19,2025-01-21,INVENTORY
255,28653.0,2025-01-03,223,35,48,2025-01-06,INVENTORY
662,14860.0,2025-01-07,46,33,8,2025-01-10,INVENTORY
767,13559.0,2025-01-26,42,29,76,2025-01-26,INVENTORY
319,2415.0,2025-01-05,110,7,90,2025-01-07,INVENTORY
79,41173.0,2025-01-08,201,28,102,2025-01-09,INVENTORY
471,44872.0,2025-01-15,53,21,56,2025-01-15,INVENTORY
362,7387.0,2025-01-25,174,29,26,2025-01-27,INVENTORY
380,16751.0,2025-01-12,196,34,22,2025-01-13,INVENTORY
712,8688.0,2025-01-30,207,23,23,2025-01-31,INVENTORY
70,46983.0,2025-01-07,244,5,51,2025-01-09,INVENTORY
156,39187.0,2025-01-31,24,29,97,2025-02-03,INVENTORY
443,38626.0,2025-01-19,98,36,88,2025-01-21,INVENTORY
753,46775.0,2025-01-30,161,10,81,2025-02-02,INVENTORY
19,4268.0,2025-01-30,114,40,54,2025-01-30,INVENTORY
661,18943.0,2025-01-30,47,11,54,2025-02-02,INVENTORY
410,45616.0,2025-01-26,136,17,99,2025-01-29,INVENTORY
628,2951.0,2025-01-31,198,36,105,2025-02-01,INVENTORY
245,7403.0,2025-01-14,9,27,107,2025-01-14,INVENTORY
524,49462.0,2025-01-08,110,41,116,2025-01-08,INVENTORY
12,42792.0,2025-01-11,41,16,85,2025-01-14,INVENTORY
72,29512.0,2025-01-24,235,33,0,2025-01-24,INVENTORY
126,1386.0,2025-01-01,69,21,64,2025-01-02,INVENTORY
610,31814.0,2025-01-30,248,24,11,2025-02-01,INVENTORY
8,1379.0,2025-01-26,177,21,46,2025-01-29,INVENTORY
369,13516.0,2025-01-11,61,15,76,2025-01-14,INVENTORY
515,8417.0,2025-01-29,214,37,5,2025-01-30,INVENTORY
562,15748.0,2025-01-23,222,42,15,2025-01-25,INVENTORY
218,3578.0,2025-01-20,224,22,18,2025-01-23,INVENTORY
225,15859.0,2025-01-10,92,28,81,2025-01-10,INVENTORY
579,8256.0,2025-01-24,159,15,69,2025-01-26,INVENTORY
196,35033.0,2025-01-22,3,24,93,2025-01-24,INVENTORY
233,21451.0,2025-01-04,80,37,119,2025-01-06,INVENTORY
431,35257.0,2025-01-22,156,36,95,2025-01-22,INVENTORY
769,47915.0,2025-01-30,124,37,70,2025-02-01,INVENTORY
603,9212.0,2025-01-23,191,18,81,2025-01-23,INVENTORY
638,11976.0,2025-01-03,125,6,82,2025-01-05,INVENTORY
246,20324.0,2025-01-31,18,9,118,2025-01-31,INVENTORY
390,38861.0,2025-01-08,121,18,29,2025-01-09,INVENTORY
124,29684.0,2025-01-11,119,29,73,2025-01-11,INVENTORY
354,58.0,2025-01-15,195,14,118,2025-01-18,INVENTORY
266,23140.0,2025-01-15,213,42,97,2025-01-17,INVENTORY
232,6170.0,2025-01-18,117,28,29,2025-01-19,INVENTORY
192,41221.0,2025-01-05,124,18,36,2025-01-06,INVENTORY
503,19843.0,2025-01-10,215,37,58,2025-01-10,INVENTORY
454,42858.0,2025-01-01,67,32,13,2025-01-02,INVENTORY
265,28095.0,2025-01-21,40,17,52,2025-01-21,INVENTORY
375,10727.0,2025-01-08,178,13,58,2025-01-09,INVENTORY
513,1360.0,2025-01-21,43,8,51,2025-01-24,INVENTORY
723,22470.0,2025-01-06,3,18,24,2025-01-08,INVENTORY
736,34674.0,2025-01-08,231,17,6,2025-01-08,INVENTORY
493,1997.0,2025-01-14,145,13,81,2025-01-14,INVENTORY
63,16369.0,2025-01-23,172,12,88,2025-01-25,INVENTORY
257,46112.0,2025-01-06,182,15,53,2025-01-09,INVENTORY
474,400.0,2025-01-08,142,13,10,2025-01-08,INVENTORY
398,27547.0,2025-01-24,203,44,102,2025-01-24,INVENTORY
646,49486.0,2025-01-27,177,11,26,2025-01-27,INVENTORY
589,8964.0,2025-01-21,149,5,71,2025-01-22,INVENTORY
649,49058.0,2025-01-11,121,5,32,2025-01-14,INVENTORY
713,48753.0,2025-01-23,159,28,96,2025-01-24,INVENTORY
607,28865.0,2025-01-09,104,20,20,2025-01-12,INVENTORY
565,19174.0,2025-01-17,62,34,54,2025-01-18,INVENTORY
765,30551.0,2025-01-13,174,19,91,2025-01-13,INVENTORY
251,39168.0,2025-01-27,227,23,105,2025-01-29,INVENTORY
253,25510.0,2025-01-27,128,32,15,2025-01-27,INVENTORY
314,40036.0,2025-01-25,26,11,40,2025-01-25,INVENTORY
167,5476.0,2025-01-19,12,30,90,2025-01-20,INVENTORY
386,11239.0,2025-01-12,214,40,51,2025-01-14,INVENTORY
15,32987.0,2025-01-04,88,18,54,2025-01-07,INVENTORY
66,48386.0,2025-01-05,45,43,31,2025-01-08,INVENTORY
268,5508.0,2025-01-12,242,24,83,2025-01-15,INVENTORY
334,39786.0,2025-01-18,34,30,44,2025-01-20,INVENTORY
535,14419.0,2025-01-13,134,37,102,2025-01-15,INVENTORY
465,45991.0,2025-01-15,118,18,119,2025-01-16,INVENTORY
422,47619.0,2025-01-26,194,35,71,2025-01-26,INVENTORY
234,29299.0,2025-01-13,123,31,13,2025-01-13,INVENTORY
143,3770.0,2025-01-07,49,8,68,2025-01-08,INVENTORY
114,2080.0,2025-01-12,0,11,98,2025-01-13,INVENTORY
207,13799.0,2025-01-21,115,28,0,2025-01-23,INVENTORY
540,4563.0,2025-01-07,191,36,77,2025-01-10,INVENTORY
417,48282.0,2025-01-23,206,13,7,2025-01-25,INVENTORY
348,34577.0,2025-01-12,7,21,14,2025-01-13,INVENTORY
382,43093.0,2025-01-12,164,36,32,2025-01-14,INVENTORY
17,45999.0,2025-01-20,235,17,92,2025-01-21,INVENTORY
198,47085.0,2025-01-08,26,39,79,2025-01-10,INVENTORY
623,28995.0,2025-01-03,161,19,72,2025-01-05,INVENTORY
383,20381.0,2025-01-16,145,5,74,2025-01-19,INVENTORY
271,26771.0,2025-01-21,220,39,72,2025-01-21,INVENTORY
406,23385.0,2025-01-01,196,19,21,2025-01-02,INVENTORY
299,41475.0,2025-01-24,188,8,47,2025-01-26,INVENTORY
677,1203.0,2025-01-08,107,36,111,2025-01-11,INVENTORY
672,6690.0,2025-01-17,51,37,104,2025-01-17,INVENTORY
765,36255.0,2025-01-28,213,31,87,2025-01-28,INVENTORY
700,2366.0,2025-01-21,220,16,22,2025-01-21,INVENTORY
651,8527.0,2025-01-31,170,10,45,2025-01-31,INVENTORY
87,31680.0,2025-01-09,206,24,115,2025-01-12,INVENTORY
330,164.0,2025-01-22,248,27,28,2025-01-25,INVENTORY
244,10166.0,2025-01-31,127,32,77,2025-02-02,INVENTORY
380,45649.0,2025-01-08,140,22,117,2025-01-10,INVENTORY
5,9110.0,2025-01-26,229,16,24,2025-01-27,INVENTORY
58,14544.0,2025-01-23,188,22,65,2025-01-23,INVENTORY
92,25319.0,2025-01-25,220,24,68,2025-01-25,INVENTORY
288,31327.0,2025-01-16,2,11,38,2025-01-17,INVENTORY
204,45115.0,2025-01-14,39,6,44,2025-01-14,INVENTORY
500,30625.0,2025-01-23,186,43,62,2025-01-26,INVENTORY
387,21506.0,2025-01-25,198,25,55,2025-01-26,INVENTORY
525,34525.0,2025-01-04,53,22,106,2025-01-04,INVENTORY
210,34273.0,2025-01-03,224,42,61,2025-01-03,INVENTORY
764,48057.0,2025-01-30,196,13,96,2025-02-02,INVENTORY
316,20086.0,2025-01-22,12,35,4,2025-01-25,INVENTORY
632,19479.0,2025-01-24,0,7,23,2025-01-26,INVENTORY
533,23615.0,2025-01-02,198,35,32,2025-01-03,INVENTORY
80,44694.0,2025-01-04,201,39,106,2025-01-05,INVENTORY
286,4273.0,2025-01-08,182,26,104,2025-01-09,INVENTORY
487,47137.0,2025-01-13,17,35,52,2025-01-15,INVENTORY
792,20767.0,2025-01-20,102,30,10,2025-01-20,INVENTORY
319,17483.0,2025-01-02,188,17,68,2025-01-05,INVENTORY
28,8955.0,2025-01-01,97,35,113,2025-01-01,INVENTORY
87,37724.0,2025-01-14,227,7,35,2025-01-15,INVENTORY
456,940.0,2025-01-05,85,34,106,2025-01-06,INVENTORY
380,25961.0,2025-01-09,212,40,89,2025-01-10,INVENTORY
138,38538.0,2025-01-03,92,35,52,2025-01-06,INVENTORY
792,27273.0,2025-01-11,57,19,61,2025-01-11,INVENTORY
410,30832.0,2025-01-24,216,25,37,2025-01-27,INVENTORY
486,48494.0,2025-01-28,21,16,43,2025-01-28,INVENTORY
40,17866.0,2025-01-05,74,7,87,2025-01-08,INVENTORY
613,26915.0,2025-01-31,70,41,22,2025-01-31,INVENTORY
544,25753.0,2025-01-10,123,10,53,2025-01-12,INVENTORY
209,35336.0,2025-01-26,112,41,100,2025-01-27,INVENTORY
365,14338.0,2025-01-12,155,14,60,2025-01-15,INVENTORY
240,42545.0,2025-01-18,77,43,45,2025-01-21,INVENTORY
73,42740.0,2025-01-22,105,34,76,2025-01-24,INVENTORY
68,9395.0,2025-01-29,29,28,50,2025-01-29,INVENTORY
392,25741.0,2025-01-24,6,19,63,2025-01-26,INVENTORY
396,8407.0,2025-01-06,14,28,113,2025-01-06,INVENTORY
725,36738.0,2025-01-25,217,23,7,2025-01-26,INVENTORY
471,31644.0,2025-01-26,247,5,99,2025-01-29,INVENTORY
397,19655.0,2025-01-30,14,37,118,2025-02-02,INVENTORY
74,9734.0,2025-01-30,34,25,91,2025-01-30,INVENTORY
288,28413.0,2025-01-20,90,31,11,2025-01-20,INVENTORY
99,47690.0,2025-01-30,116,21,23,2025-01-30,INVENTORY
471,3694.0,2025-01-22,1,40,7,2025-01-25,INVENTORY
442,11192.0,2025-01-28,61,20,114,2025-01-31,INVENTORY
305,43092.0,2025-01-05,206,28,86,2025-01-07,INVENTORY
799,18217.0,2025-01-03,1,23,116,2025-01-03,INVENTORY
350,38765.0,2025-01-26,95,28,97,2025-01-26,INVENTORY
435,11967.0,2025-01-11,85,10,41,2025-01-11,INVENTORY
475,4923.0,2025-01-31,33,19,9,2025-02-03,INVENTORY
561,15468.0,2025-01-27,37,9,107,2025-01-29,INVENTORY
374,7138.0,2025-01-16,134,42,68,2025-01-16,INVENTORY
196,5300.0,2025-01-05,55,32,97,2025-01-08,INVENTORY
697,23394.0,2025-01-03,99,20,0,2025-01-03,INVENTORY
278,1837.0,2025-01-20,16,40,112,2025-01-23,INVENTORY
764,45678.0,2025-01-29,239,37,114,2025-01-29,INVENTORY
95,29166.0,2025-01-30,208,38,2,2025-01-31,INVENTORY
144,4508.0,2025-01-25,162,7,118,2025-01-25,INVENTORY
143,16818.0,2025-01-14,135,27,2,2025-01-17,INVENTORY
522,34744.0,2025-01-31,226,15,73,2025-02-01,INVENTORY
331,2534.0,2025-01-07,243,11,93,2025-01-08,INVENTORY
573,11485.0,2025-01-30,140,42,88,2025-02-02,INVENTORY
569,1018.0,2025-01-31,16,32,18,2025-02-02,INVENTORY
203,7856.0,2025-01-02,192,7,29,2025-01-03,INVENTORY
184,44168.0,2025-01-28,143,19,118,2025-01-30,INVENTORY
714,27984.0,2025-01-27,223,19,18,2025-01-30,INVENTORY
132,9567.0,2025-01-03,76,23,62,2025-01-03,INVENTORY
525,7848.0,2025-01-23,75,32,73,2025-01-24,INVENTORY
532,34573.0,2025-01-05,218,7,38,2025-01-05,INVENTORY
430,37719.0,2025-01-27,114,11,102,2025-01-27,INVENTORY
347,36732.0,2025-01-02,31,20,85,2025-01-04,INVENTORY
118,43099.0,2025-01-24,192,27,57,2025-01-27,INVENTORY
82,25658.0,2025-01-18,10,11,44,2025-01-20,INVENTORY
394,12342.0,2025-01-15,61,34,104,2025-01-18,INVENTORY
761,506.0,2025-01-08,99,39,86,2025-01-10,INVENTORY
662,21804.0,2025-01-11,97,32,71,2025-01-11,INVENTORY
350,40039.0,2025-01-31,183,42,28,2025-02-02,INVENTORY
184,37370.0,2025-01-10,136,12,99,2025-01-13,INVENTORY
40,28420.0,2025-01-20,14,10,79,2025-01-22,INVENTORY
686,43403.0,2025-01-20,93,33,43,2025-01-20,INVENTORY
291,42871.0,2025-01-08,202,37,96,2025-01-08,INVENTORY
595,34286.0,2025-01-16,161,39,100,2025-01-16,INVENTORY
183,37937.0,2025-01-04,140,13,0,2025-01-06,INVENTORY
88,14689.0,2025-01-21,135,42,47,2025-01-23,INVENTORY
578,46536.0,2025-01-15,193,15,21,2025-01-18,INVENTORY
229,39324.0,2025-01-29,246,17,87,2025-02-01,INVENTORY
783,20612.0,2025-01-30,226,26,24,2025-02-01,INVENTORY
301,35890.0,2025-01-02,136,18,5,2025-01-02,INVENTORY
539,13763.0,2025-01-03,184,19,46,2025-01-06,INVENTORY
715,45327.0,2025-01-04,241,21,107,2025-01-05,INVENTORY
720,37519.0,2025-01-07,73,27,101,2025-01-08,INVENTORY
143,33493.0,2025-01-08,120,6,44,2025-01-10,INVENTORY
191,15319.0,2025-01-23,144,8,90,2025-01-24,INVENTORY
708,13463.0,2025-01-02,242,44,105,2025-01-04,INVENTORY
671,14118.0,2025-01-12,78,22,6,2025-01-14,INVENTORY
258,25626.0,2025-01-05,119,10,111,2025-01-06,INVENTORY
97,8082.0,2025-01-17,205,9,116,2025-01-17,INVENTORY
109,9821.0,2025-01-13,17,5,74,2025-01-13,INVENTORY
308,49961.0,2025-01-29,218,14,93,2025-01-31,INVENTORY
274,25308.0,2025-01-29,2,22,25,2025-01-31,INVENTORY
384,36733.0,2025-01-27,54,43,70,2025-01-29,INVENTORY
19,21711.0,2025-01-23,95,12,102,2025-01-24,INVENTORY
49,47452.0,2025-01-31,27,40,6,2025-02-02,INVENTORY
695,32321.0,2025-01-28,76,33,18,2025-01-29,INVENTORY
735,48288.0,2025-01-02,138,12,49,2025-01-02,INVENTORY
339,41909.0,2025-01-04,72,43,41,2025-01-07,INVENTORY
726,23025.0,2025-01-30,10,31,98,2025-02-02,INVENTORY
353,6001.0,2025-01-08,114,8,118,2025-01-11,INVENTORY
642,19956.0,2025-01-04,20,27,51,2025-01-07,INVENTORY
420,9234.0,2025-01-04,61,16,46,2025-01-06,INVENTORY
330,8070.0,2025-01-15,90,17,16,2025-01-18,INVENTORY
246,25613.0,2025-01-15,102,6,6,2025-01-18,INVENTORY
533,36330.0,2025-01-16,139,25,77,2025-01-16,INVENTORY
72,28186.0,2025-01-28,106,11,72,2025-01-30,INVENTORY
190,6069.0,2025-01-01,118,9,24,2025-01-03,INVENTORY
583,29895.0,2025-01-24,47,11,18,2025-01-27,INVENTORY
216,25681.0,2025-01-12,158,34,100,2025-01-12,INVENTORY
290,49614.0,2025-01-11,154,31,105,2025-01-12,INVENTORY
405,22035.0,2025-01-11,161,11,26,2025-01-11,INVENTORY
17,39184.0,2025-01-19,197,41,8,2025-01-20,INVENTORY
785,204.0,2025-01-17,111,23,86,2025-01-19,INVENTORY
203,27646.0,2025-01-08,33,17,30,2025-01-09,INVENTORY
14,2973.0,2025-01-18,173,40,101,2025-01-19,INVENTORY
285,2779.0,2025-01-25,174,35,8,2025-01-26,INVENTORY
134,32491.0,2025-01-30,117,22,46,2025-01-31,INVENTORY
554,45162.0,2025-01-24,115,7,39,2025-01-26,INVENTORY
373,28723.0,2025-01-02,108,9,111,2025-01-02,INVENTORY
338,5045.0,2025-01-17,17,16,31,2025-01-17,INVENTORY
65,38793.0,2025-01-12,114,19,104,2025-01-12,INVENTORY
566,26578.0,2025-01-27,96,40,114,2025-01-28,INVENTORY
618,45838.0,2025-01-03,64,28,24,2025-01-05,INVENTORY
464,30001.0,2025-01-23,182,24,56,2025-01-26,INVENTORY
26,42383.0,2025-01-31,244,23,63,2025-01-31,INVENTORY
598,19110.0,2025-01-12,48,6,39,2025-01-14,INVENTORY
353,33261.0,2025-01-12,155,42,30,2025-01-15,INVENTORY
606,9064.0,2025-01-26,193,15,52,2025-01-28,INVENTORY
65,9235.0,2025-01-03,202,33,73,2025-01-05,INVENTORY
332,20167.0,2025-01-29,50,10,43,2025-01-30,INVENTORY
563,10441.0,2025-01-01,112,43,68,2025-01-01,INVENTORY
267,11794.0,2025-01-16,75,16,31,2025-01-17,INVENTORY
316,45075.0,2025-01-14,196,31,52,2025-01-16,INVENTORY
689,7543.0,2025-01-07,17,43,75,2025-01-09,INVENTORY
287,12330.0,2025-01-18,194,20,14,2025-01-19,INVENTORY
460,6316.0,2025-01-01,126,36,100,2025-01-02,INVENTORY
378,17355.0,2025-01-04,113,20,22,2025-01-05,INVENTORY
507,5628.0,2025-01-09,75,38,74,2025-01-11,INVENTORY
623,14725.0,2025-01-01,248,44,17,2025-01-02,INVENTORY
76,32014.0,2025-01-30,117,11,106,2025-02-01,INVENTORY
284,5406.0,2025-01-21,20,34,102,2025-01-24,INVENTORY
434,13101.0,2025-01-30,61,42,80,2025-01-30,INVENTORY
749,9128.0,2025-01-18,11,21,108,2025-01-18,INVENTORY
341,47270.0,2025-01-23,56,17,22,2025-01-23,INVENTORY
672,32785.0,2025-01-11,52,9,23,2025-01-11,INVENTORY
334,32517.0,2025-01-05,175,43,28,2025-01-08,INVENTORY
252,35607.0,2025-01-14,79,20,69,2025-01-15,INVENTORY
638,33672.0,2025-01-07,144,21,117,2025-01-08,INVENTORY
147,5231.0,2025-01-05,180,41,6,2025-01-06,INVENTORY
456,21824.0,2025-01-23,149,5,75,2025-01-26,INVENTORY
167,47617.0,2025-01-28,247,31,39,2025-01-28,INVENTORY
588,24708.0,2025-01-15,45,36,94,2025-01-15,INVENTORY
519,45175.0,2025-01-25,216,9,71,2025-01-26,INVENTORY
553,42246.0,2025-01-15,109,25,1,2025-01-15,INVENTORY
786,33475.0,2025-01-29,144,42,12,2025-02-01,INVENTORY
507,24299.0,2025-01-03,18,5,102,2025-01-04,INVENTORY
114,13076.0,2025-01-10,208,30,0,2025-01-10,INVENTORY
780,40330.0,2025-01-31,125,24,101,2025-01-31,INVENTORY
703,19561.0,2025-01-05,150,16,107,2025-01-08,INVENTORY
275,13097.0,2025-01-11,20,43,66,2025-01-12,INVENTORY
753,6876.0,2025-01-23,231,12,40,2025-01-26,INVENTORY
67,48738.0,2025-01-28,227,15,79,2025-01-29,INVENTORY
217,12009.0,2025-01-20,78,22,29,2025-01-23,INVENTORY
333,5992.0,2025-01-11,88,36,71,2025-01-13,INVENTORY
430,36709.0,2025-01-19,246,7,50,2025-01-19,INVENTORY
55,22013.0,2025-01-02,150,31,15,2025-01-04,INVENTORY
777,42367.0,2025-01-09,118,9,32,2025-01-12,INVENTORY
517,9665.0,2025-01-04,203,33,99,2025-01-07,INVENTORY
164,15627.0,2025-01-04,48,42,77,2025-01-07,INVENTORY
65,44881.0,2025-01-08,22,40,70,2025-01-10,INVENTORY
307,39124.0,2025-01-07,198,11,23,2025-01-10,INVENTORY
284,25171.0,2025-01-23,21,43,101,2025-01-26,INVENTORY
682,32761.0,2025-01-08,52,26,31,2025-01-09,INVENTORY
21,18071.0,2025-01-27,168,8,13,2025-01-27,INVENTORY
782,22809.0,2025-01-20,70,23,26,2025-01-22,INVENTORY
769,32446.0,2025-01-13,163,8,14,2025-01-16,INVENTORY
297,14294.0,2025-01-01,119,20,11,2025-01-01,INVENTORY
442,21359.0,2025-01-11,101,32,18,2025-01-14,INVENTORY
85,45426.0,2025-01-05,195,32,33,2025-01-07,INVENTORY
337,32579.0,2025-01-23,66,44,6,2025-01-23,INVENTORY
248,42470.0,2025-01-29,83,30,114,2025-02-01,INVENTORY
273,49787.0,2025-01-13,85,28,110,2025-01-16,INVENTORY
666,32913.0,2025-01-31,7,18,81,2025-02-03,INVENTORY
82,13171.0,2025-01-18,95,17,39,2025-01-19,INVENTORY
356,31904.0,2025-01-27,40,37,11,2025-01-27,INVENTORY
349,5281.0,2025-01-26,163,35,87,2025-01-27,INVENTORY
747,4313.0,2025-01-16,28,40,73,2025-01-16,INVENTORY
297,3716.0,2025-01-12,169,33,98,2025-01-12,INVENTORY
548,22096.0,2025-01-02,86,5,33,2025-01-02,INVENTORY
381,15435.0,2025-01-16,234,22,58,2025-01-17,INVENTORY
721,45005.0,2025-01-25,12,19,70,2025-01-25,INVENTORY
357,2459.0,2025-01-14,229,13,85,2025-01-16,INVENTORY
309,43957.0,2025-01-13,24,9,34,2025-01-13,INVENTORY
98,5584.0,2025-01-03,214,44,30,2025-01-04,INVENTORY
555,26967.0,2025-01-01,24,18,43,2025-01-02,INVENTORY
664,30238.0,2025-01-04,102,44,46,2025-01-06,INVENTORY
278,16178.0,2025-01-27,15,11,19,2025-01-28,INVENTORY
495,7320.0,2025-01-06,111,34,75,2025-01-06,INVENTORY
179,28229.0,2025-01-26,136,28,41,2025-01-26,INVENTORY
556,24996.0,2025-01-22,145,28,18,2025-01-24,INVENTORY
76,39628.0,2025-01-21,45,8,72,2025-01-24,INVENTORY
210,13352.0,2025-01-15,129,12,30,2025-01-15,INVENTORY
775,44912.0,2025-01-13,78,15,30,2025-01-16,INVENTORY
355,33024.0,2025-01-12,0,27,62,2025-01-14,INVENTORY
662,3713.0,2025-01-16,131,10,66,2025-01-16,INVENTORY
341,7508.0,2025-01-28,219,31,27,2025-01-28,INVENTORY
34,24279.0,2025-01-29,213,40,71,2025-01-31,INVENTORY
627,15022.0,2025-01-02,74,39,78,2025-01-04,INVENTORY
193,28709.0,2025-01-25,6,7,57,2025-01-25,INVENTORY
800,25065.0,2025-01-16,61,35,5,2025-01-19,INVENTORY
241,29074.0,2025-01-18,110,26,28,2025-01-20,INVENTORY
456,43372.0,2025-01-01,193,6,103,2025-01-03,INVENTORY
534,21867.0,2025-01-04,189,6,24,2025-01-05,INVENTORY
715,33938.0,2025-01-01,215,18,45,2025-01-03,INVENTORY
43,3552.0,2025-01-16,159,17,28,2025-01-19,INVENTORY
692,23399.0,2025-01-27,191,38,43,2025-01-30,INVENTORY
501,36135.0,2025-01-08,94,28,75,2025-01-10,INVENTORY
433,42545.0,2025-01-05,160,12,48,2025-01-05,INVENTORY
707,27628.0,2025-01-19,123,33,7,2025-01-21,INVENTORY
238,28347.0,2025-01-10,239,27,64,2025-01-10,INVENTORY
423,8554.0,2025-01-02,194,41,80,2025-01-05,INVENTORY
683,22343.0,2025-01-03,152,39,108,2025-01-03,INVENTORY
78,19609.0,2025-01-14,220,22,72,2025-01-17,INVENTORY
774,45656.0,2025-01-12,96,28,42,2025-01-14,INVENTORY
708,44850.0,2025-01-11,168,26,108,2025-01-13,INVENTORY
333,27491.0,2025-01-09,35,14,12,2025-01-11,INVENTORY
393,18421.0,2025-01-29,248,8,13,2025-01-30,INVENTORY
756,523.0,2025-01-05,198,14,42,2025-01-06,INVENTORY
761,30119.0,2025-01-31,3,14,95,2025-02-02,INVENTORY
346,45926.0,2025-01-04,178,39,56,2025-01-05,INVENTORY
242,30983.0,2025-01-23,224,44,59,2025-01-24,INVENTORY
95,9092.0,2025-01-09,32,13,35,2025-01-09,INVENTORY
723,43206.0,2025-01-08,15,13,56,2025-01-08,INVENTORY
415,38419.0,2025-01-26,170,11,6,2025-01-29,INVENTORY
617,27174.0,2025-01-30,208,31,95,2025-01-31,INVENTORY
654,32538.0,2025-01-29,20,30,28,2025-01-30,INVENTORY
